Unnamed: 0,bstopid,bstopnm,arsno,gpsx,gpsy,stoptype,버스노선수
0,167970102,영주삼거리,1001.0,129.03332177581,35.115355761619,일반,10.0
1,169310303,영주삼거리,1002.0,129.03303030469,35.115282635238,일반,10.0
2,167970301,시민아파트,1003.0,129.031748556372,35.115140030577,일반,8.0
3,167840102,시민아파트,1004.0,129.032159888187,35.114921364382,일반,8.0
4,167970302,중앙공원.민주공원입구,1005.0,129.029762226582,35.114486856198,일반,6.0
5,167840101,중앙공원.민주공원입구,1006.0,129.03008865985,35.114344170943,일반,8.0
6,167840201,중앙공원.민주공원입구,1007.0,129.029578516758,35.114005509182,일반,4.0
7,167970201,동아아파트,1008.0,129.030355103465,35.114004521814,일반,6.0
8,168020203,동아아파트,1009.0,129.030288307279,35.113201093042,일반,6.0
9,167660301,부산터널위,1010.0,129.031772159183,35.113165978047,일반,2.0
10,167840202,동주파크맨션,1011.0,129.029474172946,35.111442489781,일반,4.0
11,167830103,동주파크맨션,1012.0,129.029904167757,35.111348597084,일반,4.0
12,168020202,금호아파트,1013.0,129.030766971362,35.111523623086,일반,6.0
13,167970202,금호아파트,1014.0,129.030583564515,35.111110137879,일반,6.0
14,167840203,청운아파트,1015.0,129.030433596118,35.109601893116,일반,4.0
15,167830102,청운아파트,1016.0,129.030737193311,35.10961891622,일반,4.0
16,168020201,부산디지털고,1017.0,129.031718742173,35.109615919644,일반,6.0
17,167970203,부산디지털고,1018.0,129.032038622986,35.10944083005,일반,6.0
18,167840204,부산디지털고,1019.0,129.03028424524,35.107880238465,일반,4.0
19,167830101,부산디지털고,1020.0,129.030974910535,35.107951699502,일반,4.0
20,168020102,중구청.메리놀병원,1021.0,129.032933295156,35.107534471459,일반,4.0
21,167910201,중구청.메리놀병원,1022.0,129.034040582349,35.107699791074,일반,2.0
22,167910101,중구청.메리놀병원,1023.0,129.03372019964,35.108088719431,일반,6.0
23,167910102,거북맨션,1024.0,129.033933936088,35.109796229546,일반,6.0
24,168020101,거북맨션,1025.0,129.033713958885,35.109738632812,일반,6.0
25,167910202,코모도호텔,1026.0,129.034954304123,35.110234046205,일반,2.0
26,167670201,영주신호대,1027.0,129.034296389238,35.11128258121,일반,2.0
27,167680201,영주동,1028.0,129.03500426832,35.112254907385,일반,14.0
28,167680101,영주동,1029.0,129.035410938077,35.111970935169,일반,14.0
29,167930101,2부두,1036.0,129.04067146897,35.108364177677,일반,2.0
30,169270201,2부두,1037.0,129.040106176043,35.108470586952,일반,2.0
31,169270202,연안여객터미널,1044.0,129.038970199698,35.105965142787,일반,2.0
32,167930102,연안여객터미널,1045.0,129.038522251133,35.105039096317,일반,2.0
33,167930201,부산세관,1046.0,129.037394881636,35.104056094715,일반,4.0
34,167710301,제일은행앞,1047.0,129.034915719638,35.103002435305,일반,8.0
35,167950102,백산기념관.영화체험박물관,1048.0,129.034246946511,35.102682571984,일반,12.0
36,167730101,부산항만공사,1052.0,129.037607044467,35.100716118293,일반,8.0
37,211850401,부산항만공사,1053.0,129.037958009026,35.100719240347,일반,6.0
38,208830101,중앙공원.민주공원,1058.0,129.02865518026,35.112705853766,일반,8.0
39,167960201,영도대교.남포역,1061.0,129.036016348339,35.097318312926,일반,18.0
40,167960202,영도대교.남포역,1062.0,129.035894138741,35.097618222506,일반,12.0
41,167850201,영도대교.남포역,1063.0,129.035632181818,35.097428438374,일반,14.0
42,167850202,영도대교,1064.0,129.035804302246,35.096952361189,일반,14.0
43,168000105,자갈치시장,1068.0,129.032847059677,35.09748068791,일반,12.0
44,168000104,자갈치시장,1069.0,129.032250785332,35.09746438329,일반,14.0
45,168000102,신동아시장,1076.0,129.029343279594,35.097090379879,일반,12.0
46,168000101,신동아시장,1078.0,129.028955989672,35.097001330692,일반,14.0
47,167810401,서구청.충무동,1080.0,129.025484681272,35.097993747546,일반,24.0
48,167920101,부평시장,1083.0,129.025258717171,35.101193395251,일반,14.0
49,167770201,부평시장,1084.0,129.024970075643,35.102128310645,일반,12.0
50,167920501,남포주유소,1085.0,129.022530582533,35.101485083446,일반,2.0
51,167890101,보수초등학교,1088.0,129.023780455442,35.105512501522,일반,12.0
52,210000301,보수초등학교,1089.0,129.024258124019,35.105446775025,일반,14.0
53,167770301,보수사거리,1090.0,129.024313047142,35.103268754167,일반,4.0
54,209980201,보수사거리,1091.0,129.024394989221,35.103016974152,일반,8.0
55,167790201,국제시장,1092.0,129.028608921862,35.1028444487,일반,4.0
56,167790202,국제시장,1093.0,129.028952074858,35.102835947487,일반,2.0
57,167790203,국제시장,1095.0,129.029888583863,35.102793229592,일반,4.0
58,167790204,국제시장.부산근현대역사관,1096.0,129.030567951654,35.102772836721,일반,4.0
59,167950301,국제시장,1097.0,129.030472263607,35.103044889628,일반,4.0
60,167950303,국제시장,1100.0,129.029616110751,35.103081663278,일반,4.0
61,167790101,새들맨션,1101.0,129.030953742216,35.104900383148,일반,4.0
62,167910301,새들맨션,1102.0,129.030488230296,35.104957073609,일반,4.0
63,168250101,중구종합사회복지관,1103.0,129.028590802673,35.105671749692,일반,4.0
64,167830201,중구종합사회복지관,1104.0,129.027282244076,35.105972961452,일반,4.0
65,168410206,보수아파트,1105.0,129.026055164415,35.107364146987,일반,4.0
66,168250301,보수아파트,1106.0,129.026238169273,35.107736483569,일반,4.0
67,168410205,혜광고교,1107.0,129.024126580418,35.108895368399,일반,4.0
68,167670202,코모도호텔,1110.0,129.0347883373,35.110037584401,일반,2.0
69,167780101,보수동책방골목,1111.0,129.026687605961,35.102930053223,일반,4.0
70,167790401,보수동책방골목,1112.0,129.027010967127,35.103187617537,일반,4.0
71,167670203,코모도호텔입구,1113.0,129.034293126464,35.108104997226,일반,2.0
72,504640000,중앙공원.민주공원입구,1115.0,129.02968978241,35.113567829728,일반,2.0
73,510030000,영주동,1701.0,129.037146084703,35.109549655696,일반,34.0
74,510020000,영주동,1702.0,129.037155001745,35.109026825566,일반,44.0
75,510080000,중부경찰서삼거리,1703.0,129.036246766564,35.10756416664,일반,48.0
76,510130000,중앙역.중부경찰서삼거리,1704.0,129.036241803791,35.106703629571,일반,48.0
77,510120000,중앙역.부산우체국,1705.0,129.036284037655,35.103332530929,일반,42.0
78,510110000,중앙역.부산우체국,1706.0,129.036421564394,35.104672968746,일반,42.0
79,509930000,부산데파트,1707.0,129.036429658218,35.100811303038,일반,50.0
80,509940000,부산데파트,1708.0,129.036658032039,35.100514583828,일반,48.0
81,509840000,남포역.옛시청교차로,1709.0,129.03576599634,35.098596552389,일반,38.0
82,509850000,남포역.옛시청교차로,1710.0,129.035267830892,35.097965085275,일반,22.0
83,509830000,남포동,1711.0,129.032536657954,35.097929813667,일반,56.0
84,509820000,남포동,1712.0,129.031943897335,35.097903706139,일반,26.0
85,510040000,자갈치역.비프광장,1713.0,129.029504173349,35.09812482032,일반,56.0
86,510050000,자갈치역.비프광장,1714.0,129.029174474002,35.097873505773,일반,26.0
87,168570301,구덕초등학교,2002.0,129.012931258924,35.119585100744,일반,10.0
88,168580101,구덕초등학교,2003.0,129.012709132599,35.119364572269,일반,10.0
89,168780301,서부교육청,2004.0,129.012211058583,35.11791697284,일반,2.0
90,208930101,서부교육청,2005.0,129.012200755534,35.117291157882,일반,2.0
91,168470401,동아대병원입구,2006.0,129.01671130109,35.117447299632,일반,14.0
92,168570101,구덕운동장,2007.0,129.016818347192,35.116616019537,일반,16.0
93,168950301,동대신3동,2009.0,129.01823426171,35.117252298241,일반,6.0
94,168470101,동대신3동,2010.0,129.018563817036,35.117407468066,일반,2.0
95,168410202,동대고개,2011.0,129.02175431303,35.116056837623,일반,4.0
96,168250306,동대고개,2012.0,129.022371817472,35.115918005401,일반,4.0
97,168410203,대신여중,2013.0,129.025646787196,35.113244961481,일반,4.0
98,168250304,대신여중,2014.0,129.026136526796,35.113005433059,일반,4.0
99,168410204,락서암,2015.0,129.024518326198,35.110331143543,일반,4.0
100,168250303,락서암,2016.0,129.024885683412,35.110712735471,일반,4.0
101,168250302,혜광고교,2017.0,129.024399699129,35.108989338244,일반,4.0
102,167900101,화랑초등학교,2018.0,129.022545406455,35.110178358106,일반,4.0
103,168670201,화랑초등학교,2019.0,129.022278001565,35.109910561373,일반,4.0
104,168370101,동대시장,2020.0,129.019941113593,35.110655016654,일반,4.0
105,168670301,동대시장.동대신역,2022.0,129.018450139125,35.110410037154,일반,2.0
106,168670101,부산터널입구,2023.0,129.022844825411,35.111663960728,일반,4.0
107,168820301,서여고,2024.0,129.021337127346,35.112554872091,일반,12.0
108,168470203,서여고,2025.0,129.020078535897,35.113995168286,일반,4.0
109,168470202,동신초등학교입구,2026.0,129.019186138115,35.114489780793,일반,6.0
110,168470201,동신초등학교,2027.0,129.018134937657,35.115072678857,일반,2.0
111,168310301,동신초등학교,2028.0,129.018886581801,35.114971481517,일반,4.0
112,168310302,동신초등학교,2029.0,129.018350262196,35.115287623633,일반,8.0
113,168330101,문화아파트,2030.0,129.016648274889,35.115445836323,일반,2.0
114,168340201,부경고교,2031.0,129.013919488186,35.114250481405,일반,4.0
115,168340202,구덕운동장,2032.0,129.01383698309,35.113952982174,일반,10.0
116,168340203,부경고교,2033.0,129.013482951377,35.113279668767,일반,8.0
117,168620401,삼육부산병원,2034.0,129.011663170166,35.112667573297,일반,6.0
118,168610101,삼육부산병원.서대신역,2035.0,129.011819365069,35.11154247761,일반,6.0
119,168620302,서대신교차로.서대신역,2036.0,129.011120127048,35.110576891836,일반,8.0
120,168760101,광민약국.서대신동,2038.0,129.009895573239,35.111052274484,일반,6.0
121,168610201,광민약국.서대신동,2039.0,129.009689071993,35.111183524081,일반,6.0
122,168620201,서대신역.서부경찰서,2040.0,129.013024640647,35.110311517462,일반,14.0
123,168620101,서대신역.서대신교차로,2041.0,129.013231714115,35.112256686977,일반,14.0
124,168620102,부경고교,2042.0,129.01395980262,35.113541567047,일반,14.0
125,168320303,구덕운동장(종점),2043.0,129.015515969319,35.114707355113,일반,2.0
126,168320302,구덕운동장,2044.0,129.01625252117,35.113313447655,일반,10.0
127,168320301,서대신우체국,2045.0,129.01649139909,35.112902528143,일반,6.0
128,168320201,동대신역,2046.0,129.017151791263,35.111077651761,일반,12.0
129,168370301,서대시장.동대신역,2048.0,129.016797275181,35.109864798396,일반,8.0
130,168280101,서대시장,2050.0,129.01613712177,35.109316840815,일반,4.0
131,168290101,서대시장.동대신역,2051.0,129.01739670669,35.109791509607,일반,12.0
132,168370201,서부교회,2052.0,129.018110563965,35.109305239525,일반,14.0
133,168350401,서부교회,2053.0,129.019308913581,35.10863135652,일반,24.0
134,168370202,서부교회,2054.0,129.019621486073,35.107968269589,일반,10.0
135,168460304,대진아파트,2055.0,129.024419013204,35.087291240873,일반,12.0
136,168350201,동아대부민캠퍼스,2056.0,129.01996555856,35.106053358947,일반,16.0
137,168950101,동아대학교병원,2057.0,129.016650163503,35.119427715614,일반,4.0
138,168360101,동아대부민캠퍼스,2058.0,129.020314564995,35.106187926186,일반,10.0
139,168390101,동아대부민캠퍼스,2059.0,129.020238685449,35.104979643035,일반,4.0
140,211000103,대진아파트,2060.0,129.024673021993,35.087352230242,일반,12.0
141,168530401,영락교회,2061.0,129.020648418344,35.103448956983,일반,6.0
142,168390201,영락교회,2062.0,129.020771934178,35.103172436155,일반,8.0
143,168380101,부산대학병원.토성역,2064.0,129.019997815913,35.101430783644,일반,8.0
144,168390301,부산대학병원.토성역,2065.0,129.019688892928,35.101445268605,일반,8.0
145,168380401,토성역.아미동입구,2066.0,129.017962428653,35.099972798649,일반,6.0
146,168500101,토성역.아미동입구,2067.0,129.018589370257,35.09970178969,일반,6.0
147,168500301,아동보호종합센터,2068.0,129.015841908926,35.100045618276,일반,2.0
148,168500302,천주교아파트,2069.0,129.013431733709,35.100276158189,일반,2.0
149,168600301,까치새길입구,2070.0,129.011716668632,35.101374847506,일반,2.0
150,168600302,아름다운교회,2071.0,129.011052140166,35.103083142644,일반,2.0
151,208270201,아름다운교회,2072.0,129.010811534199,35.102997665229,일반,2.0
152,208270202,까치새길입구,2073.0,129.011373124276,35.101334698816,일반,2.0
153,168600101,천주교아파트,2074.0,129.013411202247,35.100068499712,일반,2.0
154,168600102,아동보호종합센터,2075.0,129.016084668778,35.099951419701,일반,2.0
155,168500201,아미치안센터,2076.0,129.016077491103,35.099435021404,일반,4.0
156,168490301,아미치안센터,2077.0,129.016772553754,35.09999879186,일반,4.0
157,168490101,아미초등학교,2078.0,129.017093833704,35.097690600918,일반,4.0
158,168480201,아미초등학교,2079.0,129.017298259912,35.097809459835,일반,4.0
159,168380301,토성동,2080.0,129.020571228709,35.097899462521,일반,2.0
160,168400402,부산대학병원.토성역,2081.0,129.020131243037,35.098960163217,일반,8.0
161,168400401,토성동,2082.0,129.021017936356,35.097910711824,일반,4.0
162,208920102,암남공원,2084.0,129.019128376412,35.063225205197,일반,6.0
163,167920303,서구청,2085.0,129.024941591081,35.098219129629,일반,26.0
164,168460201,충무동해안시장,2087.0,129.025246431282,35.09615735956,일반,10.0
165,168460202,충무동해안시장,2088.0,129.02583990668,35.096206974988,일반,10.0
166,211000106,자갈치역.충무동해안시장,2089.0,129.024512762525,35.095774249314,일반,12.0
167,168460303,충무동교차로,2090.0,129.024165016373,35.095660714722,일반,12.0
168,168460401,자갈치역.충무동교차로,2091.0,129.023802582702,35.096626837849,일반,12.0
169,168460402,충무동교차로,2092.0,129.022997716101,35.096750771299,일반,12.0
170,168400101,충무동교차로,2093.0,129.023490630079,35.096404138142,일반,14.0
171,168750302,하동상회,2094.0,129.018336974769,35.096225050015,일반,4.0
172,168480102,하동상회,2095.0,129.01810898156,35.096082003485,일반,4.0
173,168750301,초장중학교,2096.0,129.019144254741,35.094455258779,일반,4.0
174,168480101,초장중학교,2097.0,129.018887793972,35.094412189035,일반,4.0
175,168480103,초장동,2098.0,129.018435964282,35.092856705727,일반,4.0
176,168640305,초장동,2099.0,129.018827744976,35.092629090785,일반,4.0
177,168750201,대원사,2100.0,129.01983457271,35.091535938247,일반,4.0
178,168640304,대원사,2101.0,129.019981042549,35.091689215036,일반,4.0
179,168400201,남부민시장입구,2102.0,129.022126937903,35.092653874934,일반,12.0
180,168720201,남부민시장입구,2103.0,129.022118702617,35.093168197384,일반,12.0
181,168460301,충무쇼핑.충무동새벽시장,2104.0,129.023858379063,35.092807871615,일반,12.0
182,211000105,충무쇼핑.충무동새벽시장,2105.0,129.024119282226,35.092783984776,일반,12.0
183,211000104,공동어시장,2106.0,129.024425165511,35.089639203132,일반,12.0
184,168460302,공동어시장,2107.0,129.024245873578,35.089006252454,일반,12.0
185,168540303,남부민초등학교,2108.0,129.023478622675,35.087759984797,일반,12.0
186,168730201,남부민초등학교,2109.0,129.023192993106,35.08821462682,일반,12.0
187,168640303,동천아파트,2110.0,129.021758790531,35.090020746057,일반,4.0
188,168750202,동천아파트,2111.0,129.021543988279,35.090546748861,일반,4.0
189,168750203,남부민동경로당,2112.0,129.021671576584,35.087716900824,일반,4.0
190,168640302,남부민동경로당,2113.0,129.021899698829,35.087497594976,일반,4.0
191,168730202,천마우편취급국,2114.0,129.022477706461,35.085935270419,일반,12.0
192,168540302,천마우편취급국,2115.0,129.022189892379,35.085156043179,일반,12.0
193,168460305,등대시장,2116.0,129.02469298055,35.08465012866,일반,12.0
194,211000102,등대시장,2117.0,129.024988361822,35.084320327966,일반,12.0
195,211000101,대림아파트,2118.0,129.025163675191,35.082320272329,일반,12.0
196,168460306,대림아파트,2119.0,129.024909267985,35.082312416995,일반,12.0
197,168450102,부산관광고교,2120.0,129.022069720096,35.082100647123,일반,14.0
198,168540301,남부민2동주민센터,2121.0,129.020410340919,35.083764741169,일반,12.0
199,168730203,남부민2동주민센터,2122.0,129.020294254006,35.083558960221,일반,12.0
200,168540102,부산관광고교,2123.0,129.021765973198,35.082452692503,일반,12.0
201,168540101,신익아파트,2124.0,129.020312990762,35.079925341682,일반,12.0
202,168450101,신익아파트,2125.0,129.020289647649,35.079384576621,일반,14.0
203,211000201,암남동주민센터,2126.0,129.021318652834,35.079862005925,일반,12.0
204,168450201,암남동주민센터,2127.0,129.021703221258,35.079675370852,일반,14.0
205,168560101,송도교차로,2128.0,129.018299575632,35.078338050627,일반,8.0
206,168560301,송도입구,2129.0,129.018126844468,35.079437878007,일반,16.0
207,168420301,고신대학교복음병원,2130.0,129.016151096211,35.081470460701,일반,16.0
208,168430201,알로이시오의원,2131.0,129.01284298103,35.082146565311,일반,14.0
209,168440201,알로이시오의원,2132.0,129.012777849013,35.081845990911,일반,16.0
210,168430101,고신대학교복음병원,2133.0,129.016012403719,35.08117988237,일반,18.0
211,168420101,송도입구,2134.0,129.017460640049,35.079779697938,일반,18.0
212,209910206,송도교차로,2135.0,129.018118754183,35.078401134427,일반,2.0
213,168560201,송도초등학교,2136.0,129.016839547436,35.078903672158,일반,10.0
214,209910204,송도초등학교,2137.0,129.016523163748,35.078311874103,일반,10.0
215,209910203,송도해수욕장,2138.0,129.016191033645,35.076381496998,일반,10.0
216,168560202,송도해수욕장,2139.0,129.015881935213,35.07673569178,일반,10.0
217,168560203,송도공영주차장,2140.0,129.015184416485,35.074172410258,일반,10.0
218,209910202,송도공영주차장,2141.0,129.015552029837,35.073875771824,일반,10.0
219,208920202,혜성아파트,2142.0,129.016242414113,35.071439296099,일반,4.0
220,209910101,혜성아파트,2143.0,129.016088227613,35.071228077631,일반,6.0
221,208920101,휴게소,2144.0,129.019200552423,35.066076186077,일반,6.0
222,168550301,휴게소,2145.0,129.019858820653,35.065815978383,일반,6.0
223,168550302,암남공원,2146.0,129.019347563238,35.063469348624,일반,6.0
224,168550201,모지포마을입구,2147.0,129.016448435922,35.062820189184,일반,6.0
225,168550202,모지포마을,2148.0,129.014684384552,35.063747930786,일반,6.0
226,168780102,경성전자고등학교,2149.0,129.013549776696,35.116055742666,일반,2.0
227,208930102,경성전자고등학교,2150.0,129.012792806835,35.116285986773,일반,2.0
228,168510101,동원냉장,2151.0,129.012753925941,35.065583395031,일반,2.0
229,168510301,감천1.2.3부두,2152.0,129.009883685652,35.067864732134,일반,2.0
230,168520301,동원냉장,2153.0,129.013048594888,35.065737832959,일반,2.0
231,168760201,민들레맨션,2154.0,129.009127480297,35.108762452165,일반,6.0
232,168680101,민들레맨션,2155.0,129.009466146949,35.109146118177,일반,6.0
233,210980301,인성글로벌냉장,2156.0,129.006847020153,35.072692339331,일반,2.0
234,208850203,인성글로벌냉장,2157.0,129.00655287524,35.072536076868,일반,2.0
235,208850201,한일냉장,2158.0,129.005253353694,35.080152332731,일반,2.0
236,210980303,한일냉장,2159.0,129.005636907724,35.079982520139,일반,2.0
237,168780302,서대신금호아파트(종점),2160.0,129.011286155299,35.119499529452,일반,2.0
238,209910201,송도혜성아파트(종점),2161.0,129.016018496853,35.072314046195,일반,6.0
239,168250305,동대신2동,2162.0,129.023943820009,35.115226200139,일반,4.0
240,168410201,동대신2동,2163.0,129.023933235103,35.11491895158,일반,4.0
241,208850202,동양레미콘,2166.0,129.005857075151,35.075834771533,일반,2.0
242,210990101,감천1.2.3부두,2167.0,129.009389631792,35.068069960068,일반,2.0
243,210980302,동양레미콘,2168.0,129.006173366338,35.076133857234,일반,2.0
244,168780101,대신중학교,2169.0,129.013923563126,35.117023274658,일반,6.0
245,168570501,경남고등학교,2170.0,129.018341130295,35.118877500406,일반,4.0
246,208920201,현대아파트,2171.0,129.017532266419,35.070902211983,일반,6.0
247,209910102,현대아파트,2172.0,129.016982590122,35.070870827862,일반,6.0
248,168750204,해강노인관,2173.0,129.020218500545,35.085118419454,일반,4.0
249,168640301,해강노인관,2174.0,129.01977635911,35.084526486456,일반,4.0
250,168520101,모지포마을,2175.0,129.014516184675,35.063666932361,일반,6.0
251,168520201,성진수산,2177.0,129.012010098387,35.062186515951,일반,8.0
252,168850101,성진수산,2178.0,129.013099924706,35.062138070317,일반,8.0
253,168850201,부산국제수산물도매시장,2179.0,129.011279174067,35.059886324251,일반,8.0
254,168350101,동아대부민캠퍼스,2180.0,129.020920656774,35.107469293406,일반,6.0
255,167900401,동아대부민캠퍼스,2181.0,129.021759247987,35.107718933566,일반,6.0
256,212650201,수산가공선진화단지입구,2182.0,129.012283184409,35.05705224034,일반,8.0
257,215980101,수산가공선진화단지입구,2183.0,129.012605587509,35.057015348233,일반,8.0
258,215970101,수산가공선진화단지,2184.0,129.011955901472,35.054655982108,일반,8.0
259,212650101,부산국제수산물도매시장,2185.0,129.011572496412,35.060024422359,일반,8.0
260,168750205,남부민동,2186.0,129.017992718709,35.083269482638,일반,4.0
261,168630201,동산교회,2187.0,129.015769429913,35.084390266142,일반,2.0
262,168870201,마리아수녀회,2188.0,129.012298746371,35.082348147692,일반,2.0
263,168540201,남부민동,2189.0,129.018647159081,35.082858485009,일반,4.0
264,168280301,서대신역.서부경찰서,2190.0,129.013579694602,35.110364823435,일반,6.0
265,210740201,천마마을,2191.0,129.01443215469,35.084511626549,일반,2.0
266,504480000,삼육부산병원후문,2193.0,129.010853204829,35.112768945997,일반,6.0
267,504570000,문화아파트,2194.0,129.016348156091,35.115345100124,일반,4.0
268,168600303,까치고개,2195.0,129.011506288706,35.104488423397,일반,2.0
269,512390000,천마하늘길,2197.0,129.022672333649,35.091110717007,일반,12.0
270,512400000,천마하늘길,2198.0,129.022773390239,35.091428948713,일반,12.0
271,170050201,범곡교차로,3002.0,129.056322955492,35.140717975053,일반,14.0
272,169300101,부산범천교회,3003.0,129.054860427563,35.141841175067,일반,8.0
273,169210102,아름빌아파트,3004.0,129.052248722123,35.141521517731,일반,8.0
274,169300301,아름빌아파트,3005.0,129.052161723016,35.1417441569,일반,8.0
275,169210101,서광교회,3006.0,129.051178376481,35.140052704939,일반,8.0
276,169300302,서광교회,3007.0,129.051049030824,35.140579381567,일반,8.0
277,169410301,범일초등학교,3008.0,129.049074054218,35.140774933988,일반,4.0
278,169410302,삼화약국,3009.0,129.048885239401,35.143213071278,일반,4.0
279,169420201,삼화약국,3010.0,129.048501752529,35.143491568675,일반,4.0
280,169420202,범일초등학교,3011.0,129.048884566147,35.140602537661,일반,4.0
281,169410201,범일초등학교,3012.0,129.048862614799,35.14023285925,일반,6.0
282,210060102,범일초등학교,3013.0,129.048920505889,35.13994855938,일반,4.0
283,210060101,성북고개,3014.0,129.048155746966,35.138751380406,일반,6.0
284,170050101,범곡교차로,3015.0,129.056741628974,35.141982065509,일반,8.0
285,169410203,성북고개,3016.0,129.047755600851,35.138335720112,일반,8.0
286,210060201,좌천할인마트.서린엘마르더뷰,3017.0,129.046842401545,35.136547100378,일반,8.0
287,210050101,좌천동농심가슈퍼,3018.0,129.047374178992,35.136815015464,일반,6.0
288,169230301,수정삼거리,3019.0,129.045737729449,35.135380408608,일반,2.0
289,169250201,수정삼거리,3020.0,129.045469076571,35.135317028549,일반,2.0
290,169200102,수정삼거리,3021.0,129.045156978136,35.135262560545,일반,8.0
291,169250301,수정삼거리,3022.0,129.044517338805,35.13524664817,일반,8.0
292,169230201,수정5동,3023.0,129.044568200101,35.134025046286,일반,2.0
293,169190301,수정5동,3024.0,129.045105925575,35.133917603766,일반,2.0
294,169230202,수정성당입구,3025.0,129.046023430143,35.132258351102,일반,2.0
295,169440301,수정초등학교,3027.0,129.047034848982,35.131256405789,일반,2.0
296,169200101,수성초등학교,3028.0,129.042792016566,35.133849868003,일반,8.0
297,169250302,수성초등학교,3029.0,129.042519118398,35.133874523188,일반,8.0
298,169200301,동여중,3030.0,129.042199574074,35.132437370286,일반,8.0
299,169630301,동여중,3031.0,129.041984668426,35.131785733466,일반,8.0
300,169500301,수정2동,3032.0,129.040701967747,35.130287335022,일반,8.0
301,169630201,수정2동,3033.0,129.041136640385,35.129515344641,일반,8.0
302,169500101,수정아파트,3034.0,129.040807694794,35.127242447378,일반,8.0
303,208120102,수정아파트,3035.0,129.04105618741,35.127262841266,일반,8.0
304,169500102,묘심사,3036.0,129.039512585587,35.126571133743,일반,8.0
305,169180201,부산서중학교,3037.0,129.035755481689,35.125936557942,일반,8.0
306,169180301,부산서중학교,3038.0,129.034879829576,35.126159314471,일반,4.0
307,169170101,부산서중학교,3039.0,129.035342027396,35.12599072256,일반,2.0
308,169310103,초량6동,3040.0,129.034851154998,35.124308633838,일반,12.0
309,169170301,초량6동,3041.0,129.034638376065,35.124246739563,일반,10.0
310,169310102,부산컴퓨터과학고교,3042.0,129.033905397515,35.122195768483,일반,12.0
311,169170302,부산컴퓨터과학고교,3043.0,129.033472536815,35.122091139711,일반,10.0
312,169310101,금수사,3044.0,129.030800084436,35.119789703582,일반,12.0
313,169170303,금수사,3045.0,129.030070292383,35.119633203489,일반,10.0
314,169450502,초량6동주민센터,3046.0,129.033699456557,35.120204207722,일반,8.0
315,169310202,초량6동주민센터,3047.0,129.03436153728,35.120138785626,일반,6.0
316,169310203,(구)해룡약국,3048.0,129.035959779867,35.119611522696,일반,6.0
317,169310301,화신아파트,3049.0,129.030050326843,35.118479425802,일반,10.0
318,167970103,화신아파트,3050.0,129.030695718327,35.118492483795,일반,10.0
319,169310302,동일파크맨션,3051.0,129.033616358881,35.116875118519,일반,10.0
320,167970101,동일파크맨션,3052.0,129.033728654373,35.117059840336,일반,10.0
321,169330202,부산역후문,3061.0,129.042896407669,35.114178624211,일반,2.0
322,169270101,부산역후문,3062.0,129.044510388633,35.115536554629,일반,2.0
323,169100301,국민은행,3065.0,129.039966154396,35.117132249661,일반,4.0
324,169450401,초량지구대,3066.0,129.037728642867,35.117926224452,일반,4.0
325,169460102,초량지구대,3067.0,129.037997945986,35.117964530674,일반,4.0
326,169450503,부산고교,3068.0,129.038477431561,35.120610355266,일반,8.0
327,169310204,부산고교,3069.0,129.038364819986,35.120286666322,일반,6.0
328,169060301,부산고교,3070.0,129.039068675978,35.120528574982,일반,2.0
329,169460101,부산고교,3072.0,129.03882188478,35.119506298446,일반,2.0
330,169140301,초량시장입구,3073.0,129.040793783039,35.118709382233,일반,8.0
331,169130201,부산역.초량시장입구,3074.0,129.040142473547,35.116873156872,일반,4.0
332,169030401,초량역3번출구,3082.0,129.041540499197,35.120216111482,일반,14.0
333,169450101,(구)성분도병원,3083.0,129.040358358626,35.122548237626,일반,10.0
334,169040301,경남여중,3085.0,129.042366086123,35.124212468679,일반,2.0
335,169040201,인창병원,3086.0,129.04279683858,35.122747102574,일반,6.0
336,169050101,인창병원,3087.0,129.042925295539,35.122466618146,일반,2.0
337,169340201,4부두,3093.0,129.047462541389,35.119291934288,일반,2.0
338,169320101,4부두,3094.0,129.047447357829,35.119834192605,일반,4.0
339,169610202,고관입구,3099.0,129.045375123882,35.126478139803,일반,6.0
340,169490101,동구청,3101.0,129.045080956141,35.126742090217,일반,2.0
341,169620301,동구청,3102.0,129.044828300516,35.126812281603,일반,2.0
342,169440201,수정시장,3103.0,129.046172106051,35.128598240056,일반,2.0
343,169620101,수정시장,3104.0,129.046877838324,35.129037162639,일반,2.0
344,169190101,수정초등학교,3105.0,129.046840220971,35.130674831837,일반,2.0
345,169350101,부두119안전센터,3113.0,129.05139833312,35.125673579411,일반,4.0
346,169360301,부두119안전센터,3114.0,129.050211612804,35.125612663609,일반,4.0
347,169670401,남해지방해양경찰청,3115.0,129.05487714941,35.127652261815,일반,4.0
348,170030202,남해지방해양경찰청,3116.0,129.054472420404,35.127478902143,일반,4.0
349,170030201,범일5동주민센터,3124.0,129.054234921559,35.130318612831,일반,2.0
350,170030101,범일5동주민센터,3125.0,129.054722238917,35.130941157466,일반,4.0
351,170000201,대양산업,3126.0,129.057224132771,35.131378420464,일반,4.0
352,170030102,대양산업,3127.0,129.058887051919,35.131255422694,일반,4.0
353,169940101,보급창,3128.0,129.059538189278,35.13204206518,일반,4.0
354,169920201,부산진성공원,3129.0,129.060808471777,35.134637237752,일반,2.0
